"gvkey","tic","conm","PC1","PC2","PC3","prccq","growth","big_growth"
13786,"HRTX","HERON THERAPEUTICS INC",1.77297094980993,1.02298871768007,0.047954249619057,25.94,0.433149171270718,"YES"
13824,"FICO","FAIR ISAAC CORP",1.35273137903215,-0.571148165872455,-0.020764959581628,187,0.220626631853786,"NO"
13839,"CBM","CAMBREX CORP",1.31011834181458,-0.270140104437313,-0.178824202752376,37.76,-0.213333333333333,"NO"
13861,"TTSH","TILE SHOP HOLDINGS INC",1.53017917955821,0.293235763616181,-0.155069174329774,5.48,-0.429166666666667,"NO"
13871,"SMLP","SUMMIT MIDSTREAM PARTNERS LP",1.25335004782729,0.411134535308721,-0.140122895437291,10.05,-0.509756097560976,"NO"
13906,"JOUT","JOHNSON OUTDOORS INC  -CL A",1.58768806129756,-0.10734083389761,-0.220009406041407,58.74,-0.0539539378321791,"NO"
13962,"FGP","FERRELLGAS PARTNERS  -LP",1.5424753094995,0.560110675386931,0.0697664950710914,1.58,-0.67287784679089,"NO"
13963,"VGR","VECTOR GROUP LTD",1.15189810948362,0.144226315527164,-0.0365627556436824,9.73,-0.565236818588025,"NO"
13971,"MEOH","METHANEX CORP",0.671179846844575,-0.370247502800499,-0.276319750520098,48.17,-0.204459124690339,"NO"
13988,"SCHW","SCHWAB (CHARLES) CORP",-8.32247135787749,1.07102594765973,5.29297254681283,41.53,-0.191551489196029,"NO"
14027,"CLH","CLEAN HARBORS INC",1.00017629201136,0.0631389393411095,-0.158413675875816,49.35,-0.0894833948339484,"NO"
14084,"AIN","ALBANY INTL CORP  -CL A",1.3917630985384,0.0382988179007235,-0.198814562378432,62.43,0.0159479251423921,"NO"
14108,"CYBE","CYBEROPTICS CORP",1.59967070547734,0.346076530436249,-0.0828714631052126,17.63,0.175333333333333,"NO"
14113,"MITK","MITEK SYSTEMS INC",1.6206265213873,0.404139870670127,-0.136586722739392,10.81,0.207821229050279,"NO"
14140,"SAN","BANCO SANTANDER SA",-60.5912643586969,8.08123385780304,31.5404854254222,4.48,-0.314984709480122,"NO"
14155,"VTGGF","VANTAGE DRILLING INTL",2.08431471742151,4.69023816208875,-0.353162621339166,210,0.135135135135135,"NO"
14163,"MNI","MCCLATCHY CO  -CL A",2.15831757737975,5.54104065411618,-0.256819199307736,7.65,-0.143337066069429,"NO"
14172,"FULT","FULTON FINANCIAL CORP",0.773555123313876,0.240998750268591,0.288843657162178,15.48,-0.135195530726257,"NO"
14192,"GANS","GAINSCO INC",1.42002627701031,-0.720947980149477,-0.00856619201700879,30,0.44578313253012,"YES"
14219,"BXS","BANCORPSOUTH BANK",1.03166038255208,0.0873676357316267,0.162519868951204,26.14,-0.168839427662957,"NO"
14225,"FAST","FASTENAL CO",0.172777896471185,-0.463709277760247,-0.443752718442223,52.29,-0.0438837081733406,"NO"
14229,"TATT","TAT TECHNOLOGIES LTD",1.59583019728631,0.348351951834214,-0.165907463386208,6.15,-0.414285714285714,"NO"
14253,"WABC","WESTAMERICA BANCORPORATION",1.36472716712182,-0.224890674796376,0.0806863202355304,55.68,-0.0649874055415617,"NO"
14256,"MXIM","MAXIM INTEGRATED PRODUCTS",0.959217785575015,0.11216235315309,0.176064069254489,50.85,-0.0273527161438409,"NO"
14269,"HLF","HERBALIFE NUTRITION LTD",0.894690423464779,-0.640971483992763,0.0819372606504391,58.95,-0.129503839338452,"NO"
14275,"FRC","FIRST REPUBLIC BANK",-2.07924437208196,-0.296157257828687,2.34263612141736,86.9,0.00300092336103422,"NO"
14282,"APH","AMPHENOL CORP",-0.173938829928462,-0.0780294597234914,0.199147578513681,81.02,-0.0772209567198178,"NO"
14304,"AKRX","AKORN INC",1.33565063555193,0.466331334523089,0.0993325868814017,3.39,-0.894818492088117,"NO"
14309,"IPAR","INTER PARFUMS INC",1.42965346361248,0.0768977864791367,-0.170504148549738,65.57,0.509090909090909,"YES"
14311,"PII","POLARIS INC",0.902324248494217,-0.613348669570392,-0.156025396003865,76.68,-0.381563029276554,"NO"
14313,"OSB","NORBORD INC",0.614727158153044,-0.557881681062367,-0.469039509788003,26.59,-0.21354628808045,"NO"
14320,"ICPT","INTERCEPT PHARMA INC",2.14695855750454,2.66777861919482,0.0836560370091414,100.79,0.725265320095858,"YES"
14359,"PXD","PIONEER NATURAL RESOURCES CO",-0.640512923690649,-0.667320441571947,-1.45987933296433,131.52,-0.239109054093144,"NO"
14369,"USM","US CELLULAR CORP",0.930986063772734,0.0661501099634679,-0.340468688814268,51.97,0.38107892638852,"YES"
14370,"MAN","MANPOWERGROUP",-0.383354909178825,-1.36751666288483,-0.532715287284109,64.8,-0.486162873681706,"NO"
14401,"ITIC","INVESTORS TITLE CO",1.27452908247696,-2.76348969071771,0.122180626731436,176.68,-0.1092513234182,"NO"
14403,"DX","DYNEX CAPITAL INC",1.43395396216237,0.575977526246733,0.0885366357872872,5.72,-0.184022824536377,"NO"
14418,"MGM","MGM RESORTS INTERNATIONAL",-2.88983388874194,0.0541079731351056,-2.65031259628645,24.26,-0.273435160227613,"NO"
14447,"LVMUY","LVMH MOET HENNESSY LOUIS V",-16.2729799403013,0.776744082743356,-6.29529505649456,59.032,0.00164588105539992,"NO"
14477,"WM","WASTE MANAGEMENT INC",-2.7211937888703,-0.412374141594152,-1.86814539095856,88.99,0.0311703360370799,"NO"
14535,"SSP","EW SCRIPPS  -CL A",1.3815430907872,0.370349353152161,0.0567782749073117,15.73,0.00639795265515033,"NO"
14538,"TEVA","TEVA PHARMACEUTICALS",15.9475811664879,3.12308937541741,30.7165205740218,15.42,-0.186279683377309,"NO"
14551,"SAMG","SILVERCREST ASSET MGT",1.59575973742448,0.149275691771187,-0.0274053540280966,13.23,-0.175700934579439,"NO"
14561,"IIVI","II-VI INC",1.43978379475065,0.161421593084512,-0.164201050892158,32.46,-0.308626198083067,"NO"
14563,"MERC","MERCER INTL INC",1.17319330869368,0.186486954358246,-0.186786622474613,10.44,-0.26993006993007,"NO"
14590,"FCX","FREEPORT-MCMORAN INC",-5.08981053713883,0.82071857198881,-1.04852228028825,10.31,-0.456223628691983,"NO"
14592,"AB","ALLIANCEBERNSTEIN HOLDING LP",1.10357472326254,-0.153122596600908,-0.123881625472219,27.32,0.0906187624750499,"NO"
14603,"CDMO","AVID BIOSERVICES INC",1.60039412625542,0.538758725645586,-0.228496575639091,5.24,0.14161220043573,"NO"
14605,"WPP","WPP PLC",-5.0748439453997,-1.88372327056207,-2.73543419058743,54.8,-0.394876325088339,"NO"
14620,"ELUXY","ELECTROLUX AB",-0.783710696612003,-0.687251533431607,-0.658915923467054,42.207,-0.346256311762337,"NO"
14624,"ODP","OFFICE DEPOT INC",0.0584346138654533,0.538248177082448,0.294071527262432,2.58,-0.271186440677966,"NO"
14639,"NEN","NEW ENGLAND REALTY ASSC  -LP",1.50323760843836,-0.299409175865962,0.115367721210086,55.95,-0.23721881390593,"NO"
14790,"MTH","MERITAGE HOMES CORP",1.09730870992218,-0.269495423866763,-0.238306456073569,36.72,-0.2828125,"NO"
14793,"ARCH","ARCH COAL INC",0.849910280344394,-3.19956640868188,-0.342830226754017,82.99,-0.109167024474023,"NO"
14794,"CMT","CORE MOLDING TECHNOLOGIES",1.57564717272683,0.273362656548849,-0.242880630990842,7.11,-0.672350230414747,"NO"
14802,"NABZY","NATIONAL AUSTRALIA BK",-5.46370750972785,0.85569195119173,2.53547102529666,8.473,-0.267295053614666,"NO"
14822,"WRB","BERKLEY (W R) CORP",-0.181333331986358,-0.762384742125985,-0.0592959775496219,73.91,0.0315422191207256,"NO"
14824,"CINF","CINCINNATI FINANCIAL CORP",-0.856908937129083,-0.968867333619135,-1.3759807293117,77.42,0.0326797385620915,"NO"
14828,"ORI","OLD REPUBLIC INTL CORP",-0.207683742411418,0.0552915287205949,-0.260280268107637,20.57,-0.0378858746492048,"NO"
14891,"MGPI","MGP INGREDIENTS INC",1.44672786926246,-0.302907286211697,-0.186142806934301,57.05,-0.257934443288241,"NO"
14894,"VOD","VODAFONE GROUP PLC",-2.93181417245517,0.507027786785562,1.34850942436275,19.28,-0.395611285266458,"NO"
14898,"DDD","3D SYSTEMS CORP",1.38751310494251,0.54649198941453,0.0646280163758808,10.17,0.177083333333333,"NO"
14924,"NTP","NAM TAI PROPERTY INC",1.51622273549066,0.375028150928724,0.120776637399713,8.68,-0.308366533864542,"NO"
14934,"DVN","DEVON ENERGY CORP",-1.33112945960302,0.515813789424149,-0.394737945019827,22.54,-0.455555555555556,"NO"
14954,"LNN","LINDSAY CORP",1.53801780593414,-0.147597444018575,-0.258243498193438,101.16,0.0781200042630289,"NO"
14960,"LH","LABORATORY CP OF AMER HLDGS",-1.33561341974694,-1.95888895604982,-1.33524299762572,126.36,-0.207823960880196,"NO"
14983,"CSBR","CHAMPIONS ONCOLOGY INC",1.59291017584007,0.349207346828206,-0.190897340342796,12.38,2.86875,"YES"
15027,"TORM","TOR MINERALS INTL INC",1.61945980057132,0.383988911955159,-0.257981120611485,2.55,-0.548672566371681,"NO"
15044,"WDAY","WORKDAY INC",1.40461049316948,0.375168100563727,0.33089965573961,133.02,0.198486350121633,"NO"
15060,"CPE","CALLON PETROLEUM CO/DE",0.991808560895729,0.465959626692939,-0.224775099624178,6.49,-0.465843621399177,"NO"
15087,"LWAY","LIFEWAY FOODS INC",1.60046542079811,0.443382097591143,-0.194628946237442,1.88,-0.765,"NO"
15101,"MFA","MFA FINANCIAL INC",0.51175418907517,0.344482043600687,0.0811883220275169,6.68,-0.156565656565657,"NO"
15111,"RPT","RPT REALTY",1.29176587269268,0.228711543981559,0.150447750364993,11.95,-0.188730482009504,"NO"
15142,"STAR","ISTAR INC",1.17150400053096,0.413839726124244,0.355566246098017,9.17,-0.188495575221239,"NO"
15149,"MCBK","MADISON COUNTY FINANCIAL INC",1.60844051535684,-0.00186019616611469,-0.0281974688786656,25.1,-0.000398247710075588,"NO"
15153,"AGM","FEDERAL AGRICULTURE MTG CP",0.938258429243847,-0.938803963504859,0.375214993885182,60.44,-0.227505112474438,"NO"
15172,"FCAU","FIAT CHRYSLER AUTOMOBILES NV",-12.2378339934316,1.01033617957675,-1.91646881559318,14.46,-0.189461883408072,"NO"
15181,"BBVA","BBVA",-31.6106420126388,4.51578229105535,17.7084166836812,5.29,-0.377647058823529,"NO"
15199,"SRCE","1ST SOURCE CORP",1.30217138365826,-0.228311290772801,0.0756905720009856,40.34,-0.18422649140546,"NO"
15212,"CAPL","CROSSAMERICA PARTNERS LP",1.40453148571957,0.0994015882645008,-0.241935748096535,14.16,-0.403789473684211,"NO"
15247,"VLO","VALERO ENERGY CORP",-9.50072248028199,-0.839357135476702,-5.47599410811363,74.97,-0.184310738766184,"NO"
15252,"TRS","TRIMAS CORP",1.43952358559138,0.232860753096211,-0.173353974532432,27.29,0.0201869158878504,"NO"
15267,"IEX","IDEX CORP",0.773986406413148,-0.760666829181574,-0.351444811493643,126.26,-0.0432674092596802,"NO"
15319,"REPYY","REPSOL SA",-7.07993897572659,0.721386102211623,-0.404643769030489,16.096,-0.0909296283745623,"NO"
15334,"AKZOY","AKZO NOBEL NV",-1.71111405703032,0.284622140013769,-0.205734797118547,26.826,-0.0821500667191296,"NO"
15337,"EMMS","EMMIS COMMUNICATIONS CP-CL A",1.46414042211658,-0.368064286058522,-0.0829962828125809,3.78,0.024390243902439,"NO"
15343,"MLI","MUELLER INDUSTRIES",1.24767930054543,0.136387783900386,-0.205669107237566,23.36,-0.340671747106972,"NO"
15350,"BPT","BP PRUDHOE BAY ROYALTY TRUST",1.35114447356469,-0.386936300272753,-0.165821261554526,21.64,0.0766169154228855,"NO"
15362,"WBK","WESTPAC BANKING",-0.563536301587392,0.16461720932115,0.243280640881865,17.47,-0.283429040196883,"NO"
15363,"TCF","TCF FINANCIAL CORP",0.571032728611804,0.407212505377539,0.346428051098763,19.49,-0.0492682926829269,"NO"
15364,"ARGO","ARGO GROUP INTL HOLDINGS LTD",1.19135533721065,-0.172919344163248,0.0358420333385023,67.25,0.0908353609083536,"NO"
15414,"TECH","BIO-TECHNE CORP",1.40465998976366,-0.492545600915226,-0.299794054280759,144.72,0.117097645696642,"NO"
15417,"BRO","BROWN & BROWN INC",0.45453580580434,-0.621931540019897,-0.27231703453281,27.56,-0.464438398756316,"NO"
15420,"AMBA","AMBARELLA INC",1.5141347055795,0.15440685924359,-0.210578053707514,34.78,-0.383770375620128,"NO"
15444,"CRH","CRH PLC",-5.8745848435744,0.299360989972105,-2.66795515046137,26.35,-0.269880853422001,"NO"
15459,"TG","TREDEGAR CORP",1.47676073558604,0.258825792435014,-0.206770881858838,15.86,-0.173958333333333,"NO"
15508,"NGLOY","ANGLO AMERICAN PLC",-11.3705752655266,1.14322680635173,-2.80327316545411,11.13,0.0619215723690488,"NO"
15509,"HSBC","HSBC HLDGS PLC",-63.7999351115919,7.68206710045006,42.4615231006777,41.11,-0.203911696359411,"NO"
15520,"SIG","SIGNET JEWELERS LTD",0.635105856557098,-0.260093661757736,-0.161020056737484,56.05,-0.145188348330029,"NO"
15532,"BNPQY","BNP PARIBAS",-59.0941669204844,6.59971008277271,33.7267736527658,22.563,-0.396307692307692,"NO"
15539,"PRTK","PARATEK PHARMACEUTCLS INC",1.72034699367253,0.915289453462112,-0.0946570400032519,5.13,-0.71340782122905,"NO"
15543,"SRAX","SRAX INC",1.60280531423266,0.647706454813311,0.0271771071461477,2.04,-0.638938053097345,"NO"
15545,"AVVIY","AVIVA PLC",-16.4118949251134,1.98049969818331,6.25366299727485,9.565,-0.30197766912355,"NO"
15552,"DNKEY","DANSKE BANK AS",-16.0581510755835,1.95391337476486,7.7744704460649,9.873,-0.493250526099677,"NO"
15576,"DB","DEUTSCHE BANK AG",-25.7337599341589,4.79815965495083,32.5748771122045,8.15,-0.571728849185497,"NO"
15598,"AEG","AEGON NV",-13.522344998158,1.82950201077063,3.3200561924886,4.65,-0.261904761904762,"NO"
15613,"NMR","NOMURA HOLDINGS INC",-11.6741322169555,1.9700389822251,5.83213451805607,3.72,-0.360824742268041,"NO"
15617,"ING","ING GROEP NV",-23.7198983412527,2.83955044992122,8.70607429710785,10.66,-0.422535211267606,"NO"
15634,"RBS","ROYAL BANK OF SCOTLAND GROUP",-23.3315043514855,3.79342104167103,16.3584998747599,5.59,-0.268324607329843,"NO"
15659,"TKOMY","TOKIO MARINE HOLDINGS INC",-7.10697211075153,0.343314572882317,-0.654345902176066,47.724,0.0457304380217805,"NO"
15668,"IX","ORIX CORP",-5.07775551010783,-1.19049524125579,-0.637170180621593,71.55,-0.156050955414013,"NO"
15679,"UOVEY","UNITED OVERSEAS BANK LTD",-6.91386624361883,0.472756537811409,2.34314049585771,36.053,-0.0892027081649153,"NO"
15704,"TRI","THOMSON-REUTERS CORP",-1.86417391572419,0.340221264012412,-0.9216228925196,48.31,0.108281715989906,"NO"
15724,"AZSEY","ALLIANZ SE",-37.0034209531198,3.67101880968075,6.51317323396934,20.021,-0.129332463579039,"NO"
15743,"DBSDY","DBS GROUP HOLDINGS LTD",-7.74690013229087,0.0500425233874914,2.747724453299,69.523,-0.0652872450557282,"NO"
15782,"PUK","PRUDENTIAL PLC",-18.6954430707615,1.66255400882738,3.70243739997972,35.37,-0.303465931469082,"NO"
15784,"SCGLY","SOCIETE GENERALE GROUP",-37.0000953359828,5.21824505191341,28.7104631367824,6.361,-0.384756746300416,"NO"
15803,"NVLNF","NOVELION THERAPEUTICS INC",1.6508112703617,1.32669437367558,-0.00313919309758293,0.84,-0.730769230769231,"NO"
15855,"NLOK","NORTONLIFELOCK INC",-1.59063600027241,0.171356685763016,-2.53718549159109,18.895,-0.326621525302922,"NO"
15889,"ANZBY","ANZ-AUSTRALIA & NEW ZEALD BK",-3.15886001549501,0.400600986803679,1.45872039528053,17.22,-0.23395168824236,"NO"
15929,"LYG","LLOYDS BANKING GROUP PLC",-44.0680903467997,6.68538746761881,24.2955179882097,2.56,-0.317333333333333,"NO"
16009,"SPWH","SPORTSMANS WAREHOUSE HLDGS",1.52594796576539,0.363654129976058,-0.253641700559847,5.03,0.226829268292683,"NO"
16011,"YY","YY INC  -ADR",0.358742888818162,-0.872931412061566,-0.0667928761157445,59.86,-0.470546612418185,"NO"
16026,"SDLPF","SEADRILL PARTNERS LLC",1.20133819663092,0.555362882482267,-0.342132461325263,1.73,-0.527322404371585,"NO"
16066,"MRCC","MONROE CAPITAL CORP",1.56515761898795,0.180945344929326,-0.0104399905918707,9.6,-0.301818181818182,"NO"
16101,"ABBV","ABBVIE INC",-8.36352403182672,0.269973109905583,-0.114915371154086,92.19,-0.0467376693206493,"NO"
16113,"APAM","ARTISAN PARTNERS ASSET MGMT",1.21432414389283,0.0571420790885022,0.131525891693366,22.11,-0.440253164556962,"NO"
16116,"CONE","CYRUSONE INC",1.260128749222,0.24375171790884,0.264377171939729,52.88,-0.111708382328238,"NO"
16125,"GMRE","GLOBAL MEDICAL REIT",1.54984140670235,0.387742812401612,0.120406565381414,8.89,0.0841463414634148,"NO"
16149,"OFS","OFS CAPITAL CORP",1.57668078630972,0.156658391606985,-0.0172099706239689,10.6,-0.109243697478992,"NO"
16150,"SCM","STELLUS CAPITAL INVESTMENT",1.53192379525091,0.0782821429678585,-0.0167992697231988,12.95,-0.0144596651445967,"NO"
16188,"CGNX","COGNEX CORP",1.04814594254306,-0.17833910163799,0.0442617179901357,38.67,-0.367724002616089,"NO"
16225,"WES","WESTERN MIDSTRM PRTNRS LP",0.467791924365633,-0.0107209362026947,-0.450654937217123,27.73,-0.253767491926803,"NO"
16245,"PBCT","PEOPLE'S UNITED FINL INC",-0.174758681327847,0.345501029104553,0.687360918949145,14.43,-0.228342245989305,"NO"
16269,"ENTA","ENANTA PHARMACEUTICALS INC",1.58372761130995,0.00242321561441025,-0.21877170244113,70.83,0.207055214723926,"NO"
16271,"SABK","SOUTH ATLANTIC BANCSHARES",1.60311222852398,0.136934560957612,-0.0329200120278435,11.03,-0.325382262996942,"NO"
16305,"AGRPY","ABSA GROUP LTD",-3.13982078149787,-0.050138001375297,0.370384417096041,22.498,-0.234787932383252,"NO"
16348,"ISNPY","INTESA SANPAOLO SPA",-27.6772578168429,2.62558229635382,7.33369733880453,13.305,-0.333316630756126,"NO"
16384,"VOYA","VOYA FINANCIAL INC",0.435066939331885,2.31470049347069,7.52325076305473,40.14,-0.188599151000606,"NO"
16401,"CRUS","CIRRUS LOGIC INC",1.20279705868594,-0.210810544784078,-0.218510902584941,33.18,-0.360200539915156,"NO"
16428,"FRFHF","FAIRFAX FINANCIAL HOLDINGS",-4.20203988527229,-11.9279752194936,0.129221065586327,440.08,-0.1701927065656,"NO"
16453,"NEOG","NEOGEN CORP",1.45299739251688,-0.128340399915387,-0.254496222598751,64.86,-0.226936829558999,"NO"
16456,"HNGR","HANGER INC",1.66092459566174,0.878246861263692,0.191530030060151,18.95,0.203174603174603,"NO"
16477,"LEA","LEAR CORP",-1.54457297534538,-3.13769192734005,-1.09182426462988,122.86,-0.304539793954489,"NO"
16478,"EOG","EOG RESOURCES INC",-3.98100053931344,-0.389446043961583,-4.9293124277999,87.21,-0.191826522101751,"NO"
16486,"BCC","BOISE CASCADE CO",1.21684117681196,0.0446773287130233,-0.215700392894805,23.85,-0.402255639097744,"NO"
16524,"ATVK","AMERITEK VENTURES",1.58534183730494,0.242112408931577,-0.126154507278847,0.025,-0.992647058823529,"NO"
16531,"ZIXI","ZIX CORP",1.54229362808723,0.426230974721619,0.0691768757779812,5.73,0.308219178082192,"YES"
16549,"SFBS","SERVISFIRST BANCSHARES INC",1.29995783510384,0.0141779773290539,0.0730962809762083,31.87,-0.232048192771084,"NO"
16560,"AWCMY","ALUMINA LTD",-0.174175994399381,0.35411316402503,-0.145004264724533,6.477,-0.148099434433776,"NO"
16582,"NTR","NUTRIEN LTD",-0.286145263618973,0.945443930083072,0.422062999385501,47,1.27602905569007,"YES"
16590,"HGKGY","POWER ASSETS HOLDINGS LTD",-3.04274572449341,0.582343046301364,-0.215568145987486,6.961,-0.174845898530109,"NO"
16597,"LSCC","LATTICE SEMICONDUCTOR CORP",1.47335616038436,0.526582052002801,0.0383940295638129,6.92,0.197231833910035,"NO"
16603,"3NSRGY","NESTLE SA/AG",-21.5362035272087,1.54605821389804,-3.46992751946132,80.95,-0.0586443082576488,"NO"
16608,"WHF","WHITEHORSE FINANCE INC",1.52921014381973,-0.00664174738921864,-0.0263003937878542,12.72,-0.052160953800298,"NO"
16641,"ATAX","AMERICA FIRST MULTIFAMILY-LP",1.40865291819593,0.28761603239443,0.00775321646860263,5.62,-0.0710743801652892,"NO"
16648,"ADSW","ADVANCED DISPOSAL SERVICES",1.27779485369287,0.320845514475675,-0.153235854358944,23.94,0,"NO"
16653,"TMHC","TAYLOR MORRISON HOME CORP",0.872294805817933,0.177216522290225,-0.210109794244423,15.9,-0.35022476501839,"NO"
16668,"AROW","ARROW FINANCIAL CORP",1.45952353429671,-0.140656954247552,0.0168396394546897,32.02,-0.0568483063328424,"NO"
16671,"AAME","ATLANTIC AMERICAN CORP",1.53568678327609,0.347281723769641,-0.0141381874471927,2.4087,-0.291558823529412,"NO"
16689,"NBN","NORTHEAST BANK",1.64140791569254,0.132445410131493,-0.154895165786238,16.73,-0.27732181425486,"NO"
16698,"BMTC","BRYN MAWR BANK CORP",1.44896477776055,-0.0249263661931847,0.0762925958833453,34.4,-0.221719457013575,"NO"
16700,"RESI","FRONT YARD RESIDENTIAL CORP",1.7299771979008,0.929659045156997,0.237992893802065,8.73,-0.263912310286678,"NO"
16705,"CPF","CENTRAL PACIFIC FINANCIAL CP",1.37901968355959,0.0848375661577524,0.0802510683645462,24.35,-0.183707676835401,"NO"
16710,"DGII","DIGI INTERNATIONAL INC",1.61731127382009,0.407490188051879,-0.144949000506905,10.09,0.056544502617801,"NO"
16714,"DGICA","DONEGAL GROUP INC",1.49606162816278,0.287773584416645,0.00415392819616454,13.645,-0.211271676300578,"NO"
16720,"AAMC","ALTISOURCE ASSET MGMT CORP",1.59451010245798,0.906728329703108,0.0291437976096097,29.69,-0.636151960784314,"NO"
16721,"EA","ELECTRONIC ARTS INC",0.479373845030962,-0.101087660305198,0.362526699664256,78.91,-0.248905387397678,"NO"
16738,"HMHC","HOUGHTON MIFFLIN HARCOURT CO",1.48279358324749,0.657089337073048,-0.0352255987380438,8.86,-0.0473118279569894,"NO"
16745,"PRTA","PROTHENA CORP PLC",1.78800773770393,0.98112981928348,-0.0205492231984857,10.3,-0.725260069351827,"NO"
16748,"CNBKA","CENTURY BANCORP INC/MA",1.43786868259719,-0.482924219860017,0.0993978733194949,67.73,-0.13444089456869,"NO"
16775,"CIA","CITIZENS INC",1.52561406275623,0.554672843880655,0.107193546162537,7.52,0.0231292517006803,"NO"
16777,"FBNC","FIRST BANCORP/NC",1.38872338652859,-0.0298306774521485,0.0599018790807119,32.66,-0.0750495610308696,"NO"
16781,"CHCO","CITY HOLDING CO",1.36943702099058,-0.524341371422521,0.0526924727132182,67.59,0.00177856825255676,"NO"
16790,"CBU","COMMUNITY BANK SYSTEM INC",1.10135507743245,-0.328080140906007,-0.0105171810544871,58.3,0.0846511627906976,"NO"
16821,"FBP","FIRST BANCORP P R",0.955167245958496,0.460575784264885,0.266833821323095,8.6,0.686274509803922,"YES"
16829,"PCLB","PINNACLE BANCSHARES",1.57828657378987,-0.175020367127082,-0.0195718827281228,22.4,0.00674609773527065,"NO"
16832,"GBCI","GLACIER BANCORP INC",1.18564316424526,-0.0714221503723616,0.0783372322775804,39.62,0.00583904544300576,"NO"
16845,"FRME","FIRST MERCHANTS CORP",1.20579992189154,-0.114915921384128,0.104333279204618,34.27,-0.185211602472658,"NO"
16848,"RTRX","RETROPHIN INC",1.65481678488307,0.621288768239178,-0.0875411695905697,22.63,0.0740389178927384,"NO"
16884,"HCFT","HUNT COS FINANCE TRUST INC",1.497855022196,0.348964179849609,0.0490117646976922,2.86,-0.285,"NO"
16886,"HIIQ","HEALTH INSURANCE INNOVATIONS",1.55264888045643,0.0895790748024316,-0.0230299583684496,26.73,0.0713426853707415,"NO"
16889,"INDB","INDEPENDENT BANK CORP/MA",1.27139825439345,-0.441484126932095,0.0697868625391601,70.31,0.00658554044380827,"NO"
16890,"IBCP","INDEPENDENT BANK CORP/MI",1.45702680504588,0.136801247041886,0.0406751219548864,21.02,-0.0595078299776287,"NO"
16957,"HARL","HARLEYSVILLE FINANCIAL CORP",1.14835686242961,-0.0068095614424731,-0.116659420022649,23.3,0.00215053763440863,"NO"
16967,"HIFS","HINGHAM INSTN FOR SAVINGS",1.3071005571007,-2.35436416304786,0.151601597209821,197.74,-0.0447342995169082,"NO"
16981,"OFG","OFG BANCORP",1.27851516112567,0.276999090635163,0.153411877315989,16.46,0.751063829787234,"YES"
16989,"PEBK","PEOPLES BANCORP NC INC",1.55096004842309,-0.0342561561105924,-0.00910704333665465,24.46,-0.202997719126751,"NO"
17010,"LSXMK","LIBERTY MEDIA SIRIUSXM GROUP",-1.3393829001319,0.0424499830552746,-1.19424494929085,36.98,-0.0675743822491175,"NO"
17012,"XONE","EXONE CO",1.66498567215511,0.620049010223072,-0.272306237527971,6.62,-0.211904761904762,"NO"
17035,"MCY","MERCURY GENERAL CORP",1.03101464175661,-0.260539735129028,-0.0100276051498789,51.71,-0.0323727544910179,"NO"
17072,"NSEC","NATIONAL SEC GROUP INC",1.60848882402192,0.326040186008449,-0.0307632980769144,13.01,-0.204281345565749,"NO"
17073,"NWLI","NATIONAL WESTERN LIFE GROUP",0.791761214828406,-5.72564357165672,0.313523711924395,300.7,-0.0915956739774032,"NO"
17095,"ONB","OLD NATIONAL BANCORP",1.01807605527192,0.268429025664145,0.284618535770655,15.4,-0.117478510028653,"NO"
17101,"IMGN","IMMUNOGEN INC",1.48325048367359,0.585059659320646,0.0178249704910008,4.8,-0.251170046801872,"NO"
17106,"PEBO","PEOPLES BANCORP INC/OH",1.41451324409877,-0.109022964601536,0.0410661814358919,30.1,-0.0772532188841201,"NO"
17115,"SIGI","SELECTIVE INS GROUP INC",0.981569791380279,-0.271464676504497,0.0406297681158234,60.94,0.0381601362862009,"NO"
17120,"SIVB","SVB FINANCIAL GROUP",-0.278031526764339,-1.71773926881331,0.910771934426608,189.92,-0.187577533473072,"NO"
17131,"IHC","INDEPENDENCE HOLDING CO",1.45411096341857,-0.0520577853059212,-0.0390710928432333,35.2,0.282331511839709,"NO"
17132,"WSFS","WSFS FINANCIAL CORP",1.33794177813601,0.00172011956662905,0.140265851057289,37.91,-0.20773249738767,"NO"
17145,"WAFD","WASHINGTON FEDERAL INC",1.11945536999854,0.0296615482873054,0.078594188069223,26.71,-0.22014598540146,"NO"
17150,"WBS","WEBSTER FINANCIAL CORP",0.610488661693033,-0.157911046477957,0.380949989376482,49.29,-0.12232905982906,"NO"
17151,"WSBC","WESBANCO INC",1.19631455931815,-0.136883454979683,0.0978225539560875,36.69,-0.0974169741697417,"NO"
17173,"ACNB","ACNB CORP",1.52747986397893,-0.036861839376389,0.00601030368451752,39.25,0.328257191201354,"YES"
17180,"SNFCA","SECURITY NATL FINL CP  -CL A",1.51679004050951,0.208772038297089,-0.0317907011786279,5.16,-0.0171428571428571,"NO"
17184,"SBCF","SEACOAST BANKING CORP/FL",1.37369316154081,0.136666082083014,0.0718132980707522,26.02,0.0321301071003569,"NO"
17195,"FFBC","FIRST FINL BANCORP INC/OH",1.23278416346534,0.0269992289965954,0.0804386724276403,23.72,-0.099810246679317,"NO"
17199,"BLFS","BIOLIFE SOLUTIONS INC",1.60905407598256,0.461640627531866,-0.152046423586644,12.03,1.005,"YES"
17240,"TMP","TOMPKINS FINANCIAL CORP",1.33220185073095,-0.535123997308512,0.11857812841026,75.01,-0.0779348494161031,"NO"
